in,uit,rich,entry,exit,pnl,result,type,variant,versie
2026-01-22 13:00:00+00:00,2026-01-22 15:00:00+00:00,1,4823.8,4872.57,717.25,TP3,D_PULLBACK,V16-Freq,v16
2026-01-23 16:00:00+00:00,2026-01-23 17:00:00+00:00,1,4981.4,4964.83,-562.86,SL,E_BOS,V16-Freq,v16
2026-01-27 13:00:00+00:00,2026-01-27 14:00:00+00:00,1,5073.8,5058.05,-449.39,SL,D_PULLBACK,V16-Freq,v16
2026-01-27 15:00:00+00:00,2026-01-27 20:00:00+00:00,1,5087.6,5115.49,201.9,TP1,D_PULLBACK,V16-Freq,v16
2026-01-27 15:00:00+00:00,2026-01-27 20:00:00+00:00,1,5087.6,5134.08,336.5,TP2,D_PULLBACK,V16-Freq,v16
2026-01-27 15:00:00+00:00,2026-01-27 20:00:00+00:00,1,5087.6,5161.97,717.87,TP3,D_PULLBACK,V16-Freq,v16
2026-02-09 15:00:00+00:00,2026-02-09 23:00:00+00:00,1,5082.2,5044.66,-563.35,SL,E_BOS,V16-Freq,v16
2026-02-20 08:00:00+00:00,2026-02-20 12:00:00+00:00,1,5048.7,5030.38,-562.22,SL,C_MOMENTUM,V16-Freq,v16
2026-02-20 16:00:00+00:00,2026-02-20 20:00:00+00:00,1,5087.0,5115.51,252.49,TP1,C_MOMENTUM,V16-Freq,v16
2026-02-20 16:00:00+00:00,2026-02-20 21:00:00+00:00,1,5087.0,5087.95,19.64,SL,C_MOMENTUM,V16-Freq,v16
2026-02-23 16:00:00+00:00,2026-02-23 23:00:00+00:00,1,5230.4,5260.36,252.74,TP1,B_MACDCROSS,V16-Freq,v16
2026-02-23 16:00:00+00:00,2026-02-24 01:00:00+00:00,1,5230.4,5231.4,393.15,SL,B_MACDCROSS,V16-Freq,v16
2026-02-25 11:00:00+00:00,2026-02-25 14:00:00+00:00,1,5199.5,5184.4,-562.93,SL,C_MOMENTUM,V16-Freq,v16
2026-02-27 13:00:00+00:00,2026-02-27 16:00:00+00:00,1,5240.8,5265.18,252.81,TP1,B_MACDCROSS,V16-Freq,v16
2026-02-27 13:00:00+00:00,2026-02-27 17:00:00+00:00,1,5240.8,5241.61,19.66,SL,B_MACDCROSS,V16-Freq,v16
2026-03-18 08:00:00+00:00,2026-03-18 10:00:00+00:00,-1,4990.7,4964.76,253.06,TP1,B_MACDCROSS,V16-Freq,v16
2026-03-18 08:00:00+00:00,2026-03-18 11:00:00+00:00,-1,4990.7,4947.46,421.77,TP2,B_MACDCROSS,V16-Freq,v16
2026-03-18 08:00:00+00:00,2026-03-18 12:00:00+00:00,-1,4990.7,4921.52,2249.42,TP3,B_MACDCROSS,V16-Freq,v16
2026-03-20 13:00:00+00:00,2026-03-20 14:00:00+00:00,-1,4617.0,4578.93,287.65,TP1,E_BOS,V16-Freq,v16
2026-03-20 13:00:00+00:00,2026-03-20 15:00:00+00:00,-1,4617.0,4546.5,532.69,TP2,E_BOS,V16-Freq,v16
2026-03-20 13:00:00+00:00,2026-03-20 16:00:00+00:00,-1,4617.0,4605.72,284.1,SL,E_BOS,V16-Freq,v16
2026-03-20 16:00:00+00:00,2026-03-20 18:00:00+00:00,-1,4585.3,4540.48,320.86,TP1,C_MOMENTUM,V16-Freq,v16
2026-03-20 16:00:00+00:00,2026-03-20 18:00:00+00:00,-1,4585.3,4510.6,534.76,TP2,C_MOMENTUM,V16-Freq,v16
2026-03-20 16:00:00+00:00,2026-03-22 23:00:00+00:00,-1,4585.3,4465.78,1140.82,TP3,C_MOMENTUM,V16-Freq,v16
2026-03-23 11:00:00+00:00,2026-03-23 12:00:00+00:00,-1,4379.2,4419.09,-574.4,SL,D_PULLBACK,V16-Freq,v16
2026-03-24 13:00:00+00:00,2026-03-24 14:00:00+00:00,-1,4382.5,4424.11,-573.26,SL,F_MSS,V16-Freq,v16
2026-03-26 08:00:00+00:00,2026-03-26 13:00:00+00:00,-1,4424.8,4457.67,-715.14,SL,C_MOMENTUM,V16-Freq,v16
2026-03-26 13:00:00+00:00,2026-03-26 14:00:00+00:00,-1,4450.1,4468.16,-356.67,SL,C_MOMENTUM,V16-Freq,v16
2026-03-26 14:00:00+00:00,2026-03-26 15:00:00+00:00,-1,4461.9,4434.45,160.3,TP1,C_MOMENTUM,V16-Freq,v16
2026-03-26 14:00:00+00:00,2026-03-26 16:00:00+00:00,-1,4461.9,4416.15,267.17,TP2,C_MOMENTUM,V16-Freq,v16
2026-03-26 14:00:00+00:00,2026-03-26 16:00:00+00:00,-1,4461.9,4388.69,569.97,TP3,C_MOMENTUM,V16-Freq,v16
2026-03-26 17:00:00+00:00,2026-03-26 20:00:00+00:00,-1,4377.6,4409.75,-714.95,SL,C_MOMENTUM,V16-Freq,v16
2026-04-07 09:00:00+00:00,2026-04-07 11:00:00+00:00,1,4696.6,4674.77,-855.8,SL,A_EMACROSS,V16-Freq,v16
2026-04-07 17:00:00+00:00,2026-04-07 19:00:00+00:00,1,4701.7,4735.05,383.95,TP1,A_EMACROSS,V16-Freq,v16
2026-04-07 17:00:00+00:00,2026-04-07 22:00:00+00:00,1,4701.7,4757.29,1599.8,TP2,A_EMACROSS,V16-Freq,v16
2026-04-07 17:00:00+00:00,2026-04-07 22:00:00+00:00,1,4701.7,4790.64,3412.91,TP3,A_EMACROSS,V16-Freq,v16
2026-04-17 12:00:00+00:00,2026-04-17 13:00:00+00:00,1,4869.0,4891.41,391.24,TP1,A_EMACROSS,V16-Freq,v16
2026-04-17 12:00:00+00:00,2026-04-17 13:00:00+00:00,1,4869.0,4906.34,652.06,TP2,A_EMACROSS,V16-Freq,v16
2026-04-17 12:00:00+00:00,2026-04-17 20:00:00+00:00,1,4869.0,4854.06,-347.77,SL,A_EMACROSS,V16-Freq,v16
2026-04-22 15:00:00+00:00,2026-04-22 18:00:00+00:00,-1,4746.2,4762.04,-726.25,SL,B_MACDCROSS,V16-Freq,v16
2026-04-23 07:00:00+00:00,2026-04-23 08:00:00+00:00,-1,4736.1,4721.65,326.0,TP1,C_MOMENTUM,V16-Freq,v16
2026-04-23 07:00:00+00:00,2026-04-23 09:00:00+00:00,-1,4736.1,4712.01,543.33,TP2,C_MOMENTUM,V16-Freq,v16
2026-04-23 07:00:00+00:00,2026-04-23 11:00:00+00:00,-1,4736.1,4732.25,289.78,SL,C_MOMENTUM,V16-Freq,v16
2026-04-23 11:00:00+00:00,2026-04-23 12:00:00+00:00,-1,4737.4,4747.09,-727.34,SL,C_MOMENTUM,V16-Freq,v16
2026-04-24 09:00:00+00:00,2026-04-24 11:00:00+00:00,-1,4697.7,4713.07,-580.41,SL,D_PULLBACK,V16-Freq,v16
2026-04-27 12:00:00+00:00,2026-04-27 14:00:00+00:00,-1,4714.1,4693.12,391.0,TP1,A_EMACROSS,V16-Freq,v16
2026-04-27 12:00:00+00:00,2026-04-27 23:00:00+00:00,-1,4714.1,4708.51,608.22,SL,A_EMACROSS,V16-Freq,v16
2026-04-28 17:00:00+00:00,2026-04-29 00:00:00+00:00,-1,4609.0,4619.39,-726.56,SL,C_MOMENTUM,V16-Freq,v16
2026-04-29 07:00:00+00:00,2026-04-29 12:00:00+00:00,-1,4581.4,4562.68,293.52,TP1,E_BOS,V16-Freq,v16
2026-04-29 07:00:00+00:00,2026-04-29 13:00:00+00:00,-1,4581.4,4546.74,543.56,TP2,E_BOS,V16-Freq,v16
2026-04-29 07:00:00+00:00,2026-04-29 13:00:00+00:00,-1,4581.4,4531.49,1043.64,TP3,E_BOS,V16-Freq,v16
2026-04-29 14:00:00+00:00,2026-04-29 15:00:00+00:00,-1,4551.9,4566.2,-729.45,SL,C_MOMENTUM,V16-Freq,v16
2026-05-01 07:00:00+00:00,2026-05-01 12:00:00+00:00,-1,4589.5,4603.52,-873.15,SL,A_EMACROSS,V16-Freq,v16
2026-05-04 10:00:00+00:00,2026-05-04 12:00:00+00:00,-1,4573.2,4587.79,-725.44,SL,E_BOS,V16-Freq,v16
2026-05-04 13:00:00+00:00,2026-05-04 14:00:00+00:00,-1,4575.0,4590.53,-361.81,SL,C_MOMENTUM,V16-Freq,v16
2026-05-04 14:00:00+00:00,2026-05-04 15:00:00+00:00,-1,4572.7,4549.4,162.61,TP1,C_MOMENTUM,V16-Freq,v16
2026-05-04 14:00:00+00:00,2026-05-04 15:00:00+00:00,-1,4572.7,4533.87,271.02,TP2,C_MOMENTUM,V16-Freq,v16
2026-05-04 14:00:00+00:00,2026-05-04 16:00:00+00:00,-1,4572.7,4510.58,578.18,TP3,C_MOMENTUM,V16-Freq,v16
2026-05-11 13:00:00+00:00,2026-05-11 14:00:00+00:00,1,4745.7,4730.55,-725.25,SL,E_BOS,V16-Freq,v16
2026-05-11 14:00:00+00:00,2026-05-11 16:00:00+00:00,1,4735.4,4720.25,-868.13,SL,A_EMACROSS,V16-Freq,v16
2024-11-12 13:00:00+00:00,2024-11-12 14:00:00+00:00,-1,2618.1,2622.3,-400.0,SL,D_PULLBACK,V16-TP3Big,v16
2024-11-13 15:00:00+00:00,2024-11-13 16:00:00+00:00,-1,2611.3,2602.52,287.28,TP1,A_EMACROSS,V16-TP3Big,v16
2024-11-13 15:00:00+00:00,2024-11-13 16:00:00+00:00,-1,2611.3,2593.74,574.56,TP2,A_EMACROSS,V16-TP3Big,v16
2024-11-13 15:00:00+00:00,2024-11-13 20:00:00+00:00,-1,2611.3,2582.03,1276.8,TP3,A_EMACROSS,V16-TP3Big,v16
2024-11-14 11:00:00+00:00,2024-11-14 13:00:00+00:00,-1,2558.7,2564.95,-485.22,SL,C_MOMENTUM,V16-TP3Big,v16
2024-11-14 14:00:00+00:00,2024-11-14 15:00:00+00:00,-1,2564.6,2569.1,-403.13,SL,D_PULLBACK,V16-TP3Big,v16
2024-11-15 13:00:00+00:00,2024-11-15 14:00:00+00:00,-1,2569.7,2575.55,-643.4,SL,A_EMACROSS,V16-TP3Big,v16
2024-12-10 10:00:00+00:00,2024-12-10 13:00:00+00:00,1,2698.1,2686.27,-240.31,SL,E_BOS,V16-TP3Big,v16
2024-12-10 13:00:00+00:00,2024-12-10 14:00:00+00:00,1,2704.4,2692.33,-191.96,SL,E_BOS,V16-TP3Big,v16
2024-12-17 08:00:00+00:00,2024-12-17 09:00:00+00:00,-1,2659.5,2645.76,86.28,TP1,B_MACDCROSS,V16-TP3Big,v16
2024-12-17 08:00:00+00:00,2024-12-17 12:00:00+00:00,-1,2659.5,2659.04,134.21,SL,B_MACDCROSS,V16-TP3Big,v16
2024-12-17 15:00:00+00:00,2024-12-17 18:00:00+00:00,-1,2654.4,2663.7,-383.99,SL,C_MOMENTUM,V16-TP3Big,v16
2024-12-18 13:00:00+00:00,2024-12-18 15:00:00+00:00,-1,2659.8,2649.7,143.65,TP1,F_MSS,V16-TP3Big,v16
2024-12-18 13:00:00+00:00,2024-12-18 19:00:00+00:00,-1,2659.8,2639.6,5746.0,TP2,F_MSS,V16-TP3Big,v16
2024-12-18 13:00:00+00:00,2024-12-18 19:00:00+00:00,-1,2659.8,2626.13,12768.89,TP3,F_MSS,V16-TP3Big,v16
2024-12-19 07:00:00+00:00,2024-12-19 09:00:00+00:00,-1,2630.1,2634.82,-445.67,SL,D_PULLBACK,V16-TP3Big,v16
2024-12-19 13:00:00+00:00,2024-12-20 06:00:00+00:00,-1,2610.0,2618.11,-533.47,SL,E_BOS,V16-TP3Big,v16
2024-12-23 11:00:00+00:00,2024-12-26 05:00:00+00:00,-1,2630.0,2636.18,-531.87,SL,E_BOS,V16-TP3Big,v16
2024-12-27 08:00:00+00:00,2024-12-27 12:00:00+00:00,-1,2640.8,2644.9,-265.14,SL,E_BOS,V16-TP3Big,v16
2024-12-27 13:00:00+00:00,2024-12-27 14:00:00+00:00,-1,2633.4,2627.49,107.22,TP1,E_BOS,V16-TP3Big,v16
2024-12-27 13:00:00+00:00,2024-12-27 15:00:00+00:00,-1,2633.4,2633.18,9.27,SL,E_BOS,V16-TP3Big,v16
2024-12-30 08:00:00+00:00,2024-12-30 09:00:00+00:00,-1,2623.6,2627.57,-529.83,SL,E_BOS,V16-TP3Big,v16
2024-12-30 11:00:00+00:00,2024-12-30 12:00:00+00:00,-1,2629.5,2633.47,-422.59,SL,C_MOMENTUM,V16-TP3Big,v16
2025-01-08 13:00:00+00:00,2025-01-08 14:00:00+00:00,1,2674.8,2681.79,189.71,TP1,B_MACDCROSS,V16-TP3Big,v16
2025-01-08 13:00:00+00:00,2025-01-08 15:00:00+00:00,1,2674.8,2675.03,14.76,SL,B_MACDCROSS,V16-TP3Big,v16
2025-01-09 11:00:00+00:00,2025-01-09 13:00:00+00:00,1,2687.3,2694.16,189.93,TP1,B_MACDCROSS,V16-TP3Big,v16
2025-01-09 11:00:00+00:00,2025-01-09 14:00:00+00:00,1,2687.3,2687.53,14.77,SL,B_MACDCROSS,V16-TP3Big,v16
2025-01-15 14:00:00+00:00,2025-01-15 15:00:00+00:00,1,2704.3,2699.96,-352.13,SL,D_PULLBACK,V16-TP3Big,v16
2025-01-15 16:00:00+00:00,2025-01-15 18:00:00+00:00,1,2712.0,2719.42,189.77,TP1,C_MOMENTUM,V16-TP3Big,v16
2025-01-15 16:00:00+00:00,2025-01-16 01:00:00+00:00,1,2712.0,2726.84,7590.87,TP2,C_MOMENTUM,V16-TP3Big,v16
2025-01-15 16:00:00+00:00,2025-01-16 09:00:00+00:00,1,2712.0,2736.73,16868.6,TP3,C_MOMENTUM,V16-TP3Big,v16
2025-01-17 15:00:00+00:00,2025-01-17 16:00:00+00:00,1,2749.9,2756.77,360.65,TP1,A_EMACROSS,V16-TP3Big,v16
2025-01-17 15:00:00+00:00,2025-01-17 18:00:00+00:00,1,2749.9,2750.13,561.02,SL,A_EMACROSS,V16-TP3Big,v16
2025-01-21 14:00:00+00:00,2025-01-21 15:00:00+00:00,1,2753.9,2749.08,-805.14,SL,A_EMACROSS,V16-TP3Big,v16
2025-01-21 16:00:00+00:00,2025-01-22 01:00:00+00:00,1,2758.1,2764.51,243.58,TP1,E_BOS,V16-TP3Big,v16
2025-01-21 16:00:00+00:00,2025-01-22 08:00:00+00:00,1,2758.1,2760.0,421.01,SL,E_BOS,V16-TP3Big,v16
2025-01-22 13:00:00+00:00,2025-01-22 14:00:00+00:00,1,2767.8,2763.17,-502.86,SL,D_PULLBACK,V16-TP3Big,v16
2025-01-22 16:00:00+00:00,2025-01-22 21:00:00+00:00,1,2769.6,2765.11,-501.61,SL,D_PULLBACK,V16-TP3Big,v16
2025-01-24 15:00:00+00:00,2025-01-24 16:00:00+00:00,1,2782.6,2778.05,-500.35,SL,D_PULLBACK,V16-TP3Big,v16
2025-01-28 14:00:00+00:00,2025-01-28 16:00:00+00:00,1,2758.4,2765.98,179.68,TP1,A_EMACROSS,V16-TP3Big,v16
2025-01-28 14:00:00+00:00,2025-01-28 19:00:00+00:00,1,2758.4,2773.57,7187.05,TP2,A_EMACROSS,V16-TP3Big,v16
2025-01-28 14:00:00+00:00,2025-01-30 07:00:00+00:00,1,2758.4,2783.68,15971.21,TP3,A_EMACROSS,V16-TP3Big,v16
2025-01-31 16:00:00+00:00,2025-01-31 17:00:00+00:00,1,2849.7,2836.78,-557.45,SL,D_PULLBACK,V16-TP3Big,v16
2025-02-03 12:00:00+00:00,2025-02-03 13:00:00+00:00,1,2847.5,2834.02,-889.68,SL,A_EMACROSS,V16-TP3Big,v16
2025-02-03 15:00:00+00:00,2025-02-03 16:00:00+00:00,1,2854.8,2839.99,-664.59,SL,C_MOMENTUM,V16-TP3Big,v16
2025-02-04 13:00:00+00:00,2025-02-04 14:00:00+00:00,1,2859.7,2846.1,-441.73,SL,A_EMACROSS,V16-TP3Big,v16
2025-02-04 15:00:00+00:00,2025-02-04 16:00:00+00:00,1,2863.9,2849.69,-220.42,SL,F_MSS,V16-TP3Big,v16
2025-02-05 07:00:00+00:00,2025-02-05 08:00:00+00:00,1,2890.5,2877.75,-264.25,SL,B_MACDCROSS,V16-TP3Big,v16
2025-02-05 13:00:00+00:00,2025-02-05 14:00:00+00:00,1,2883.7,2870.7,-219.94,SL,D_PULLBACK,V16-TP3Big,v16
2025-02-07 09:00:00+00:00,2025-02-07 10:00:00+00:00,1,2892.5,2880.04,-263.66,SL,E_BOS,V16-TP3Big,v16
2025-02-07 14:00:00+00:00,2025-02-07 15:00:00+00:00,1,2900.3,2887.32,-263.35,SL,E_BOS,V16-TP3Big,v16
2025-02-12 16:00:00+00:00,2025-02-12 17:00:00+00:00,1,2929.6,2916.65,-263.03,SL,E_BOS,V16-TP3Big,v16
2025-02-13 14:00:00+00:00,2025-02-13 15:00:00+00:00,1,2942.9,2930.49,-218.93,SL,D_PULLBACK,V16-TP3Big,v16
2025-02-13 16:00:00+00:00,2025-02-13 17:00:00+00:00,1,2941.6,2929.22,-218.71,SL,D_PULLBACK,V16-TP3Big,v16
2025-02-14 10:00:00+00:00,2025-02-14 13:00:00+00:00,1,2960.6,2949.14,-218.49,SL,D_PULLBACK,V16-TP3Big,v16
2025-02-18 13:00:00+00:00,2025-02-18 16:00:00+00:00,1,2933.6,2949.33,106.08,TP1,E_BOS,V16-TP3Big,v16
2025-02-18 13:00:00+00:00,2025-02-18 17:00:00+00:00,1,2933.6,2934.18,9.17,SL,E_BOS,V16-TP3Big,v16
2025-02-19 09:00:00+00:00,2025-02-19 10:00:00+00:00,1,2962.6,2951.58,-524.13,SL,B_MACDCROSS,V16-TP3Big,v16
2025-02-20 07:00:00+00:00,2025-02-20 08:00:00+00:00,1,2967.3,2957.4,-522.88,SL,E_BOS,V16-TP3Big,v16
2025-02-20 10:00:00+00:00,2025-02-20 11:00:00+00:00,1,2970.6,2960.79,-521.62,SL,C_MOMENTUM,V16-TP3Big,v16
2025-02-24 08:00:00+00:00,2025-02-24 09:00:00+00:00,1,2961.1,2951.88,-260.18,SL,E_BOS,V16-TP3Big,v16
2025-02-24 11:00:00+00:00,2025-02-24 12:00:00+00:00,1,2962.2,2952.98,-259.87,SL,C_MOMENTUM,V16-TP3Big,v16
2025-03-07 14:00:00+00:00,2025-03-07 15:00:00+00:00,1,2934.9,2928.69,-259.56,SL,C_MOMENTUM,V16-TP3Big,v16
2025-03-13 13:00:00+00:00,2025-03-13 14:00:00+00:00,1,2960.1,2968.2,78.75,TP1,E_BOS,V16-TP3Big,v16
2025-03-13 13:00:00+00:00,2025-03-13 14:00:00+00:00,1,2960.1,2978.11,174.99,TP2,E_BOS,V16-TP3Big,v16
2025-03-13 13:00:00+00:00,2025-03-13 15:00:00+00:00,1,2960.1,2987.11,349.99,TP3,E_BOS,V16-TP3Big,v16
2025-03-17 14:00:00+00:00,2025-03-17 15:00:00+00:00,1,3006.0,3000.81,-519.95,SL,B_MACDCROSS,V16-TP3Big,v16
2025-03-17 16:00:00+00:00,2025-03-17 20:00:00+00:00,1,3002.1,3009.68,145.88,TP1,D_PULLBACK,V16-TP3Big,v16
2025-03-17 16:00:00+00:00,2025-03-18 01:00:00+00:00,1,3002.1,3017.26,5835.36,TP2,D_PULLBACK,V16-TP3Big,v16
2025-03-17 16:00:00+00:00,2025-03-18 07:00:00+00:00,1,3002.1,3027.36,12967.48,TP3,D_PULLBACK,V16-TP3Big,v16
2025-03-19 10:00:00+00:00,2025-03-19 13:00:00+00:00,1,3042.3,3037.67,-587.68,SL,D_PULLBACK,V16-TP3Big,v16
2025-03-19 13:00:00+00:00,2025-03-19 14:00:00+00:00,1,3041.8,3037.09,-586.21,SL,D_PULLBACK,V16-TP3Big,v16
2025-03-26 10:00:00+00:00,2025-03-26 13:00:00+00:00,1,3029.1,3024.2,-701.7,SL,C_MOMENTUM,V16-TP3Big,v16
2025-03-28 14:00:00+00:00,2025-03-28 15:00:00+00:00,1,3103.9,3092.91,-291.5,SL,D_PULLBACK,V16-TP3Big,v16
2025-03-31 13:00:00+00:00,2025-03-31 14:00:00+00:00,1,3146.5,3129.31,-291.13,SL,D_PULLBACK,V16-TP3Big,v16
2025-03-31 15:00:00+00:00,2025-03-31 16:00:00+00:00,1,3146.9,3129.21,-232.62,SL,D_PULLBACK,V16-TP3Big,v16
2025-04-01 13:00:00+00:00,2025-04-01 14:00:00+00:00,1,3165.5,3148.89,-232.38,SL,D_PULLBACK,V16-TP3Big,v16
2025-04-02 08:00:00+00:00,2025-04-02 09:00:00+00:00,1,3162.7,3149.37,-371.44,SL,A_EMACROSS,V16-TP3Big,v16
2025-04-02 11:00:00+00:00,2025-04-02 13:00:00+00:00,1,3157.3,3143.97,-278.13,SL,C_MOMENTUM,V16-TP3Big,v16
2025-04-10 13:00:00+00:00,2025-04-10 14:00:00+00:00,1,3134.2,3163.32,104.18,TP1,D_PULLBACK,V16-TP3Big,v16
2025-04-10 13:00:00+00:00,2025-04-10 15:00:00+00:00,1,3134.2,3192.45,208.35,TP2,D_PULLBACK,V16-TP3Big,v16
2025-04-10 13:00:00+00:00,2025-04-11 00:00:00+00:00,1,3134.2,3231.28,9260.02,TP3,D_PULLBACK,V16-TP3Big,v16
2025-04-15 08:00:00+00:00,2025-04-15 12:00:00+00:00,1,3243.5,3228.78,-602.68,SL,D_PULLBACK,V16-TP3Big,v16
2025-04-15 14:00:00+00:00,2025-04-15 23:00:00+00:00,1,3239.1,3260.68,270.53,TP1,D_PULLBACK,V16-TP3Big,v16
2025-04-15 14:00:00+00:00,2025-04-16 00:00:00+00:00,1,3239.1,3282.26,541.06,TP2,D_PULLBACK,V16-TP3Big,v16
2025-04-15 14:00:00+00:00,2025-04-16 06:00:00+00:00,1,3239.1,3311.03,3005.88,TP3,D_PULLBACK,V16-TP3Big,v16
2025-04-22 08:00:00+00:00,2025-04-22 09:00:00+00:00,1,3455.5,3469.66,274.82,TP1,D_PULLBACK,V16-TP3Big,v16
2025-04-22 08:00:00+00:00,2025-04-22 12:00:00+00:00,1,3455.5,3455.97,427.5,SL,D_PULLBACK,V16-TP3Big,v16
2025-04-28 14:00:00+00:00,2025-04-28 18:00:00+00:00,1,3339.6,3360.02,440.98,TP1,A_EMACROSS,V16-TP3Big,v16
2025-04-28 14:00:00+00:00,2025-04-28 22:00:00+00:00,1,3339.6,3345.04,685.97,SL,A_EMACROSS,V16-TP3Big,v16
2025-05-09 15:00:00+00:00,2025-05-09 19:00:00+00:00,1,3350.3,3338.34,-738.35,SL,E_BOS,V16-TP3Big,v16
2025-05-14 11:00:00+00:00,2025-05-14 12:00:00+00:00,-1,3223.7,3209.98,298.14,TP1,E_BOS,V16-TP3Big,v16
2025-05-14 11:00:00+00:00,2025-05-14 12:00:00+00:00,-1,3223.7,3193.22,662.52,TP2,E_BOS,V16-TP3Big,v16
2025-05-14 11:00:00+00:00,2025-05-14 16:00:00+00:00,-1,3223.7,3177.98,1325.05,TP3,E_BOS,V16-TP3Big,v16
2025-05-16 10:00:00+00:00,2025-05-16 11:00:00+00:00,-1,3179.0,3161.24,445.8,TP1,A_EMACROSS,V16-TP3Big,v16
2025-05-16 10:00:00+00:00,2025-05-16 12:00:00+00:00,-1,3179.0,3178.41,34.67,SL,A_EMACROSS,V16-TP3Big,v16
2025-05-16 13:00:00+00:00,2025-05-16 17:00:00+00:00,-1,3183.0,3194.94,-744.43,SL,C_MOMENTUM,V16-TP3Big,v16
2025-05-22 07:00:00+00:00,2025-05-22 08:00:00+00:00,1,3328.3,3322.76,-618.5,SL,D_PULLBACK,V16-TP3Big,v16
2025-05-23 11:00:00+00:00,2025-05-23 13:00:00+00:00,1,3348.3,3338.59,-740.35,SL,E_BOS,V16-TP3Big,v16
2025-05-28 07:00:00+00:00,2025-05-28 11:00:00+00:00,1,3317.4,3309.21,-369.06,SL,E_BOS,V16-TP3Big,v16
2025-05-29 07:00:00+00:00,2025-05-29 08:00:00+00:00,1,3310.7,3300.98,-368.51,SL,E_BOS,V16-TP3Big,v16
2025-05-29 10:00:00+00:00,2025-05-29 11:00:00+00:00,1,3321.5,3310.95,-294.36,SL,E_BOS,V16-TP3Big,v16
2025-06-04 14:00:00+00:00,2025-06-04 16:00:00+00:00,1,3401.5,3385.63,-392.02,SL,A_EMACROSS,V16-TP3Big,v16
2025-06-05 09:00:00+00:00,2025-06-05 10:00:00+00:00,1,3413.5,3398.59,-293.54,SL,B_MACDCROSS,V16-TP3Big,v16
2025-06-09 16:00:00+00:00,2025-06-09 18:00:00+00:00,1,3358.4,3343.25,-390.92,SL,A_EMACROSS,V16-TP3Big,v16
2025-06-10 13:00:00+00:00,2025-06-10 14:00:00+00:00,1,3364.6,3349.77,-292.72,SL,E_BOS,V16-TP3Big,v16
2025-06-11 07:00:00+00:00,2025-06-11 09:00:00+00:00,1,3366.6,3353.13,-292.37,SL,E_BOS,V16-TP3Big,v16
2025-06-12 10:00:00+00:00,2025-06-12 12:00:00+00:00,1,3402.9,3388.17,-292.02,SL,B_MACDCROSS,V16-TP3Big,v16
2025-06-12 13:00:00+00:00,2025-06-12 15:00:00+00:00,1,3412.8,3398.03,-291.67,SL,E_BOS,V16-TP3Big,v16
2025-06-13 14:00:00+00:00,2025-06-13 15:00:00+00:00,1,3448.4,3434.07,-242.76,SL,D_PULLBACK,V16-TP3Big,v16
2025-06-18 15:00:00+00:00,2025-06-18 18:00:00+00:00,1,3411.0,3401.4,-388.03,SL,A_EMACROSS,V16-TP3Big,v16
2025-06-30 11:00:00+00:00,2025-06-30 12:00:00+00:00,-1,3289.2,3296.93,-242.13,SL,F_MSS,V16-TP3Big,v16
2025-07-08 13:00:00+00:00,2025-07-08 14:00:00+00:00,-1,3324.6,3314.81,130.62,TP1,C_MOMENTUM,V16-TP3Big,v16
2025-07-08 13:00:00+00:00,2025-07-08 14:00:00+00:00,-1,3324.6,3305.02,261.24,TP2,C_MOMENTUM,V16-TP3Big,v16
2025-07-08 13:00:00+00:00,2025-07-09 08:00:00+00:00,-1,3324.6,3291.96,580.54,TP3,C_MOMENTUM,V16-TP3Big,v16
2025-07-15 08:00:00+00:00,2025-07-15 11:00:00+00:00,1,3369.5,3364.08,-485.73,SL,D_PULLBACK,V16-TP3Big,v16
2025-07-16 15:00:00+00:00,2025-07-16 16:00:00+00:00,1,3350.4,3359.21,235.59,TP1,E_BOS,V16-TP3Big,v16
2025-07-16 15:00:00+00:00,2025-07-16 23:00:00+00:00,1,3350.4,3353.01,407.2,SL,E_BOS,V16-TP3Big,v16
2025-07-23 10:00:00+00:00,2025-07-23 12:00:00+00:00,1,3435.2,3429.68,-486.04,SL,D_PULLBACK,V16-TP3Big,v16
2025-07-28 15:00:00+00:00,2025-07-29 06:00:00+00:00,-1,3314.1,3320.11,-582.08,SL,C_MOMENTUM,V16-TP3Big,v16
2025-08-04 16:00:00+00:00,2025-08-04 17:00:00+00:00,1,3424.7,3398.67,-483.91,SL,D_PULLBACK,V16-TP3Big,v16
2025-08-05 14:00:00+00:00,2025-08-05 15:00:00+00:00,1,3439.7,3416.83,-386.35,SL,A_EMACROSS,V16-TP3Big,v16
2025-08-05 16:00:00+00:00,2025-08-05 17:00:00+00:00,1,3436.7,3413.79,-241.08,SL,F_MSS,V16-TP3Big,v16
2025-08-06 14:00:00+00:00,2025-08-07 07:00:00+00:00,1,3435.3,3458.95,117.05,TP1,E_BOS,V16-TP3Big,v16
2025-08-06 14:00:00+00:00,2025-08-07 14:00:00+00:00,1,3435.3,3436.18,202.31,SL,E_BOS,V16-TP3Big,v16
2025-08-07 14:00:00+00:00,2025-08-07 19:00:00+00:00,1,3450.3,3463.7,217.04,TP1,D_PULLBACK,V16-TP3Big,v16
2025-08-07 14:00:00+00:00,2025-08-07 20:00:00+00:00,1,3450.3,3477.1,434.09,TP2,D_PULLBACK,V16-TP3Big,v16
2025-08-07 14:00:00+00:00,2025-08-07 22:00:00+00:00,1,3450.3,3494.97,2411.61,TP3,D_PULLBACK,V16-TP3Big,v16
